里程,Meters,Flags,Event,左高程(mm),右高程(mm)
98,464.50,0040,0000,-1.550,-1.060
98,464.25,0040,0000,-1.620,-1.110
98,464.00,0040,0000,-1.580,-1.100
98,463.75,0040,0000,-1.390,-1.020
98,463.50,0040,0000,-1.130,-0.800
98,463.25,0040,0000,-0.970,-0.580
98,463.00,0040,0000,-0.770,-0.370
98,462.75,0040,0000,-0.690,-0.200
98,462.50,0040,0000,-0.650,-0.010
98,462.25,0040,0000,-0.520,0.280
98,462.00,0040,0000,-0.350,0.700
98,461.75,0040,0000,0.000,0.980
98,461.50,0040,0000,0.200,1.130
98,461.25,0040,0000,0.300,1.070
98,461.00,0040,0000,0.270,1.050
98,460.75,0040,0000,0.310,0.970
98,460.50,0040,0000,0.190,0.840
98,460.25,0040,0000,0.130,0.740
98,460.00,0040,0000,0.060,0.440
98,459.75,0040,0000,0.170,0.300
98,459.50,0040,0000,0.190,0.110
98,459.25,0040,0000,0.200,0.030
98,459.00,0040,0000,0.130,-0.160
98,458.75,0040,0000,0.060,-0.260
98,458.50,0040,0000,0.120,-0.280
98,458.25,0040,0000,0.080,-0.330
98,458.00,0040,0000,0.130,-0.420
98,457.75,0040,0000,0.060,-0.460
98,457.50,0040,0000,0.100,-0.480
98,457.25,0040,0000,0.070,-0.470
98,457.00,0040,0000,0.190,-0.540
98,456.75,0040,0000,0.260,-0.500
98,456.50,0040,0000,0.390,-0.470
98,456.25,0040,0000,0.310,-0.400
98,456.00,0040,0000,0.280,-0.480
98,455.75,0040,0000,0.180,-0.410
98,455.50,0040,0000,0.480,-0.220
98,455.25,0040,0000,0.700,0.750
98,455.00,0040,0000,0.790,0.890
98,454.75,0040,0000,0.650,0.890
98,454.50,0040,0000,0.650,0.170
98,454.25,0040,0000,0.580,0.160
98,454.00,0040,0000,0.530,0.100
98,453.75,0040,0000,0.440,0.110
98,453.50,0040,0000,0.400,0.070
98,453.25,0040,0000,0.390,0.170
98,453.00,0040,0000,0.230,0.120
98,452.75,0040,0000,0.240,0.160
98,452.50,0040,0000,0.130,0.130
98,452.25,0040,0000,0.440,0.240
98,452.00,0040,0000,0.410,0.190
98,451.75,0040,0000,0.450,0.260
98,451.50,0040,0000,0.070,0.200
98,451.25,0040,0000,-0.160,0.110
98,451.00,0040,0000,-0.310,0.060
98,450.75,0040,0000,-0.280,0.120
98,450.50,0040,0000,-0.040,0.320
98,450.25,0040,0000,-0.030,0.150
98,450.00,0040,0000,-0.010,0.170
98,449.75,0040,0000,0.240,0.240
98,449.50,0040,0000,0.480,0.550
98,449.25,0040,0000,0.720,0.670
98,449.00,0040,0000,0.650,0.750
98,448.75,0040,0000,0.710,0.870
98,448.50,0040,0000,1.140,1.050
98,448.25,0040,0000,1.230,1.090
98,448.00,0040,0000,1.130,1.090
98,447.75,0040,0000,0.650,1.060
98,447.50,0040,0000,0.510,1.000
98,447.25,0040,0000,0.440,0.870
98,447.00,0040,0000,0.230,0.580
98,446.75,0040,0000,0.100,0.410
98,446.50,0040,0000,0.000,0.240
98,446.25,0040,0000,0.000,0.170
98,446.00,0040,0000,-0.080,0.120
98,445.75,0040,0000,-0.220,0.030
98,445.50,0040,0000,-0.320,-0.030
98,445.25,0040,0000,-0.320,-0.130
98,445.00,0040,0000,-0.300,-0.130
98,444.75,0040,0000,-0.210,-0.200
98,444.50,0040,0000,-0.300,-0.260
98,444.25,0040,0000,-0.100,-0.270
98,444.00,0040,0000,-0.110,-0.470
98,443.75,0040,0000,-0.050,-0.430
98,443.50,0040,0000,-0.170,-0.340
98,443.25,0040,0000,-0.060,-0.060
98,443.00,0040,0000,-0.060,-0.080
98,442.75,0040,0000,-0.030,-0.120
98,442.50,0040,0000,0.000,-0.100
98,442.25,0040,0000,0.130,-0.090
98,442.00,0040,0000,0.290,-0.090
98,441.75,0040,0000,0.260,-0.140
98,441.50,0040,0000,0.340,-0.200
98,441.25,0040,0000,-0.340,-0.550
98,441.00,0040,0000,-0.380,-0.660
98,440.75,0040,0000,-0.470,-0.710
98,440.50,0040,0000,0.030,-0.570
98,440.25,0040,0000,-0.140,-0.680
98,440.00,0040,0000,-0.360,-0.730
98,439.75,0040,0000,-0.210,-0.680
98,439.50,0040,0000,-0.250,-0.690
98,439.25,0040,0000,-0.280,-0.740
98,439.00,0040,0000,-0.600,-0.850
98,438.75,0040,0000,-0.580,-0.830
98,438.50,0040,0000,-0.550,-0.790
98,438.25,0040,0000,-0.610,-0.820
98,438.00,0040,0000,-0.700,-0.890
98,437.75,0040,0000,-0.900,-1.420
98,437.50,0040,0000,-1.020,-1.520
98,437.25,0040,0000,-1.120,-1.620
98,437.00,0040,0000,-1.080,-1.270
98,436.75,0040,0000,-1.020,-1.240
98,436.50,0040,0000,-0.850,-1.170
98,436.25,0040,0000,-0.810,-1.100
98,436.00,0040,0000,-0.720,-0.750
98,435.75,0040,0000,-0.860,-0.800
98,435.50,0040,0000,-0.780,-0.820
98,435.25,0040,0000,-0.810,-1.070
98,435.00,0040,0000,-0.700,-0.840
98,434.75,0040,0000,-0.680,-0.550
98,434.50,0040,0000,-0.610,-0.440
98,434.25,0040,0000,-0.550,-0.240
98,434.00,0040,0000,-0.500,-0.150
98,433.75,0040,0000,-0.500,0.050
98,433.50,0040,0000,-0.540,0.170
98,433.25,0040,0000,-0.490,0.250
98,433.00,0040,0000,-0.360,0.310
98,432.75,0040,0000,-0.300,0.190
98,432.50,0040,0000,0.000,0.260
98,432.25,0040,0000,0.000,0.360
98,432.00,0040,0000,0.100,0.750
98,431.75,0040,0000,0.040,0.870
98,431.50,0040,0000,0.160,0.900
98,431.25,0040,0000,0.340,0.790
98,431.00,0040,0000,0.440,0.750
98,430.75,0040,0000,0.580,0.730
98,430.50,0040,0000,0.650,0.760
98,430.25,0040,0000,0.720,0.730
98,430.00,0040,0000,0.680,0.680
98,429.75,0040,0000,0.700,0.550
98,429.50,0040,0000,0.550,0.440
98,429.25,0040,0000,0.490,0.370
98,429.00,0040,0000,0.300,0.200
98,428.75,0040,0000,0.290,0.200
98,428.50,0040,0000,0.380,0.200
98,428.25,0040,0000,0.430,0.290
98,428.00,0040,0000,0.340,0.240
98,427.75,0040,0000,0.210,0.240
98,427.50,0040,0000,0.170,0.090
98,427.25,0040,0000,0.220,0.060
98,427.00,0040,0000,0.270,0.100
98,426.75,0040,0000,0.230,0.270
98,426.50,0040,0000,0.230,0.280
98,426.25,0040,0000,0.230,0.190
98,426.00,0040,0000,0.310,0.180
98,425.75,0040,0000,0.280,0.170
98,425.50,0040,0000,0.390,0.150
98,425.25,0040,0000,0.470,0.030
98,425.00,0040,0000,0.530,0.140
98,424.75,0040,0000,0.460,0.240
98,424.50,0040,0000,0.550,0.380
98,424.25,0040,0000,0.570,0.480
98,424.00,0040,0000,0.510,0.440
98,423.75,0040,0000,0.310,0.330
98,423.50,0040,0000,0.310,0.070
98,423.25,0040,0000,0.340,0.030
98,423.00,0040,0000,0.290,0.040
98,422.75,0040,0000,0.150,0.080
98,422.50,0040,0000,-0.010,0.000
98,422.25,0040,0000,-0.170,0.000
98,422.00,0040,0000,-0.340,0.000
98,421.75,0040,0000,-0.480,0.000
98,421.50,0040,0000,-0.720,-0.100
98,421.25,0040,0000,-0.760,-0.160
98,421.00,0040,0000,-0.670,-0.140
98,420.75,0040,0000,-0.440,-0.190
98,420.50,0040,0000,-0.280,-0.180
98,420.25,0040,0000,-0.320,-0.170
98,420.00,0040,0000,-0.140,0.000
98,419.75,0040,0000,-0.040,0.150
98,419.50,0040,0000,0.010,0.250
98,419.25,0040,0000,0.110,0.340
98,419.00,0040,0000,0.170,0.320
98,418.75,0040,0000,0.170,0.270
98,418.50,0040,0000,0.030,0.120
98,418.25,0040,0000,0.000,0.000
98,418.00,0040,0000,0.160,0.020
98,417.75,0040,0000,0.040,-0.040
98,417.50,0040,0000,0.060,-0.050
98,417.25,0040,0000,0.130,-0.060
98,417.00,0040,0000,0.440,0.010
98,416.75,0040,0000,0.300,0.000
98,416.50,0040,0000,0.290,-0.100
98,416.25,0040,0000,0.270,-0.170
98,416.00,0040,0000,0.250,-0.080
98,415.75,0040,0000,0.160,0.070
98,415.50,0040,0000,0.100,0.240
98,415.25,0040,0000,0.060,0.230
98,415.00,0040,0000,-0.080,0.160
98,414.75,0040,0000,-0.100,0.040
98,414.50,0040,0000,0.200,0.030
98,414.25,0040,0000,0.340,0.130
98,414.00,0040,0000,0.420,0.310
98,413.75,0040,0000,0.480,0.530
98,413.50,0040,0000,0.510,0.610
98,413.25,0040,0000,0.520,0.700
98,413.00,0040,0000,0.600,0.750
98,412.75,0040,0000,0.880,0.830
98,412.50,0040,0000,1.080,0.890
98,412.25,0040,0000,1.170,0.910
98,412.00,0040,0000,1.200,0.920
98,411.75,0040,0000,1.130,0.990
98,411.50,0040,0000,1.000,0.960
98,411.25,0040,0000,1.040,0.910
98,411.00,0040,0000,0.870,0.740
98,410.75,0040,0000,0.820,0.720
98,410.50,0040,0000,0.620,0.590
98,410.25,0040,0000,0.520,0.440
98,410.00,0040,0000,0.320,0.270
98,409.75,0040,0000,0.130,0.160
98,409.50,0040,0000,0.090,0.080
98,409.25,0040,0000,0.030,0.050
98,409.00,0040,0000,0.000,0.080
98,408.75,0040,0000,0.080,0.150
98,408.50,0040,0000,0.200,0.080
98,408.25,0040,0000,0.300,0.030
98,408.00,0040,0000,0.180,0.010
98,407.75,0040,0000,-0.010,0.030
98,407.50,0040,0000,-0.170,0.010
98,407.25,0040,0000,-0.340,-0.200
98,407.00,0040,0000,-0.330,-0.180
98,406.75,0040,0000,-0.490,-0.310
98,406.50,0040,0000,-0.440,-0.280
98,406.25,0040,0000,-0.600,-0.350
98,406.00,0040,0000,-0.660,-0.370
98,405.75,0040,0000,-0.820,-0.480
98,405.50,0040,0000,-0.870,-0.630
98,405.25,0040,0000,-0.880,-0.680
98,405.00,0040,0000,-0.930,-0.670
98,404.75,0040,0000,-1.120,-0.760
98,404.50,0040,0000,-1.350,-0.910
98,404.25,0040,0000,-1.580,-1.050
98,404.00,0040,0000,-1.890,-1.370
98,403.75,0040,0000,-1.860,-1.380
98,403.50,0040,0000,-1.620,-1.320
98,403.25,0040,0000,-1.250,-0.990
98,403.00,0040,0000,-1.160,-0.930
98,402.75,0040,0000,-1.300,-0.990
98,402.50,0040,0000,-1.240,-0.930
98,402.25,0040,0000,-1.240,-0.910
98,402.00,0040,0000,-0.960,-0.600
98,401.75,0040,0000,-0.840,-0.580
98,401.50,0040,0000,-0.750,-0.600
98,401.25,0040,0000,-0.640,-0.580
98,401.00,0040,0000,-0.540,-0.590
98,400.75,0040,0000,-0.510,-0.540
98,400.50,0040,0000,-0.420,-0.340
98,400.25,0040,0000,-0.350,-0.250
98,400.00,0040,0000,-0.220,-0.070
98,399.75,0040,0000,-0.330,-0.480
98,399.50,0040,0000,-0.280,-0.420
98,399.25,0040,0000,-0.210,-0.380
98,399.00,0040,0000,-0.130,-0.130
98,398.75,0040,0000,-0.200,-0.130
98,398.50,0040,0000,-0.200,-0.170
98,398.25,0040,0000,-0.220,-0.140
98,398.00,0040,0000,-0.130,-0.060
98,397.75,0040,0000,-0.030,0.030
98,397.50,0040,0000,0.150,0.100
98,397.25,0040,0000,0.280,0.170
98,397.00,0040,0000,0.310,0.270
98,396.75,0040,0000,0.200,0.240
98,396.50,0040,0000,0.120,0.240
98,396.25,0040,0000,0.160,0.240
98,396.00,0040,0000,0.170,0.280
98,395.75,0040,0000,0.300,0.260
98,395.50,0040,0000,0.240,-0.080
98,395.25,0040,0000,0.360,-0.130
98,395.00,0040,0000,0.250,-0.160
98,394.75,0040,0000,0.270,0.100
98,394.50,0040,0000,0.240,-0.090
98,394.25,0040,0000,0.220,0.010
98,394.00,0040,0000,0.170,-0.060
98,393.75,0040,0000,0.090,0.030
98,393.50,0040,0000,0.180,-0.130
98,393.25,0040,0000,0.270,-0.140
98,393.00,0040,0000,0.370,-0.090
98,392.75,0040,0000,0.340,-0.080
98,392.50,0040,0000,0.370,-0.080
98,392.25,0040,0000,0.410,-0.100
98,392.00,0040,0000,0.450,-0.060
98,391.75,0040,0000,0.490,0.000
98,391.50,0040,0000,0.490,0.100
98,391.25,0040,0000,0.350,0.170
98,391.00,0040,0000,0.220,0.190
98,390.75,0040,0000,0.170,0.270
98,390.50,0040,0000,0.170,0.340
98,390.25,0040,0000,0.230,0.440
98,390.00,0040,0000,0.240,0.420
98,389.75,0040,0000,0.260,0.320
98,389.50,0040,0000,0.340,0.330
98,389.25,0040,0000,0.330,0.340
98,389.00,0040,0000,0.440,0.540
98,388.75,0040,0000,0.440,0.560
98,388.50,0040,0000,0.530,0.630
98,388.25,0040,0000,0.550,0.630
98,388.00,0040,0000,0.620,0.720
98,387.75,0040,0000,0.680,1.010
98,387.50,0040,0000,0.370,0.910
98,387.25,0040,0000,0.280,0.860
98,387.00,0040,0000,0.210,0.530
98,386.75,0040,0000,0.430,0.510
98,386.50,0040,0000,0.010,0.240
98,386.25,0040,0000,0.000,0.410
98,386.00,0040,0000,-0.040,0.300
98,385.75,0040,0000,0.340,0.450
98,385.50,0040,0000,0.300,0.240
98,385.25,0040,0000,0.310,0.270
98,385.00,0040,0000,0.170,0.240
98,384.75,0040,0000,0.170,0.200
98,384.50,0040,0000,0.160,0.160
98,384.25,0040,0000,0.180,0.100
98,384.00,0040,0000,0.090,0.030
98,383.75,0040,0000,0.020,0.000
98,383.50,0040,0000,0.150,0.020
98,383.25,0040,0000,-0.010,-0.180
98,383.00,0040,0000,-0.040,-0.140
98,382.75,0040,0000,-0.170,-0.160
98,382.50,0040,0000,0.010,0.130
98,382.25,0040,0000,0.080,0.180
98,382.00,0040,0000,0.050,0.200
98,381.75,0040,0000,0.050,0.130
98,381.50,0040,0000,0.120,0.140
98,381.25,0040,0000,0.340,0.250
98,381.00,0040,0000,0.370,0.320
98,380.75,0040,0000,0.370,0.340
98,380.50,0040,0000,0.220,0.270
98,380.25,0040,0000,0.310,0.300
98,380.00,0040,0000,0.350,0.340
98,379.75,0040,0000,0.440,0.350
98,379.50,0040,0000,0.360,0.310
98,379.25,0040,0000,0.370,0.270
98,379.00,0040,0000,0.410,0.270
98,378.75,0040,0000,0.510,0.310
98,378.50,0040,0000,0.550,0.300
98,378.25,0040,0000,0.440,0.150
98,378.00,0040,0000,0.500,0.080
98,377.75,0040,0000,0.440,0.030
98,377.50,0040,0000,0.500,0.170
98,377.25,0040,0000,0.310,-0.040
98,377.00,0040,0000,0.230,-0.070
98,376.75,0040,0000,0.170,-0.170
98,376.50,0040,0000,0.200,0.000
98,376.25,0040,0000,0.200,0.010
98,376.00,0040,0000,0.190,0.100
98,375.75,0040,0000,0.190,0.130
98,375.50,0040,0000,0.150,0.090
98,375.25,0040,0000,0.190,0.000
98,375.00,0040,0000,0.260,-0.080
98,374.75,0040,0000,0.300,0.050
98,374.50,0040,0000,0.290,0.030
98,374.25,0040,0000,0.200,0.020
98,374.00,0040,0000,0.150,-0.160
98,373.75,0040,0000,0.080,-0.280
98,373.50,0040,0000,-0.100,-0.320
98,373.25,0040,0000,-0.210,-0.370
98,373.00,0040,0000,-0.410,-0.370
98,372.75,0040,0000,-0.470,-0.580
98,372.50,0040,0000,-0.510,-0.650
98,372.25,0040,0000,-0.490,-0.760
98,372.00,0040,0000,-0.490,-0.760
98,371.75,0040,0000,-0.620,-0.860
98,371.50,0040,0000,-0.820,-0.870
98,371.25,0040,0000,-0.900,-0.840
98,371.00,0040,0000,-0.990,-0.940
98,370.75,0040,0000,-0.980,-0.900
98,370.50,0040,0000,-1.030,-0.890
98,370.25,0040,0000,-0.990,-0.750
98,370.00,0040,0000,-1.000,-0.820
98,369.75,0040,0000,-1.030,-0.750
98,369.50,0040,0000,-1.120,-0.690
98,369.25,0040,0000,-1.000,-0.510
98,369.00,0040,0000,-0.880,-0.410
98,368.75,0040,0000,-0.650,-0.340
98,368.50,0040,0000,-0.630,-0.250
98,368.25,0040,0000,-0.630,-0.230
98,368.00,0040,0000,-0.680,-0.200
98,367.75,0040,0000,-0.570,-0.210
98,367.50,0040,0000,-0.360,-0.130
98,367.25,0040,0000,-0.150,-0.070
98,367.00,0040,0000,0.000,-0.030
98,366.75,0040,0000,0.030,-0.040
98,366.50,0040,0000,-0.030,-0.010
98,366.25,0040,0000,-0.130,0.000
98,366.00,0040,0000,-0.240,0.010
98,365.75,0040,0000,-0.220,0.030
98,365.50,0040,0000,-0.270,0.070
98,365.25,0040,0000,-0.280,0.170
98,365.00,0040,0000,-0.340,0.190
98,364.75,0040,0000,-0.330,0.210
98,364.50,0040,0000,-0.410,-0.190
98,364.25,0040,0000,-0.480,-0.220
98,364.00,0040,0000,-0.490,-0.270
98,363.75,0040,0000,-0.370,0.090
98,363.50,0040,0000,-0.310,-0.030
98,363.25,0040,0000,-0.310,-0.090
98,363.00,0040,0000,-0.310,-0.100
98,362.75,0040,0000,-0.240,0.100
98,362.50,0040,0000,-0.100,0.180
98,362.25,0040,0000,-0.080,0.160
98,362.00,0040,0000,-0.080,0.150
98,361.75,0040,0000,-0.060,0.140
98,361.50,0040,0000,0.020,0.160
98,361.25,0040,0000,0.100,0.110
98,361.00,0040,0000,0.170,0.110
98,360.75,0040,0000,0.240,0.120
98,360.50,0040,0000,0.310,0.440
98,360.25,0040,0000,0.380,0.470
98,360.00,0040,0000,0.430,0.510
98,359.75,0040,0000,0.410,0.310
98,359.50,0040,0000,0.370,0.350
98,359.25,0040,0000,0.480,0.410
98,359.00,0040,0000,0.510,0.430
98,358.75,0040,0000,0.580,0.490
98,358.50,0040,0000,0.510,0.480
98,358.25,0040,0000,0.500,0.400
98,358.00,0040,0000,0.530,0.260
98,357.75,0040,0000,0.510,0.110
98,357.50,0040,0000,0.370,0.080
98,357.25,0040,0000,0.140,0.100
98,357.00,0040,0000,0.180,0.130
98,356.75,0040,0000,0.340,0.320
98,356.50,0040,0000,0.430,0.270
98,356.25,0040,0000,0.450,0.220
98,356.00,0040,0000,0.550,0.000
98,355.75,0040,0000,0.690,0.000
98,355.50,0040,0000,0.630,0.130
98,355.25,0040,0000,0.630,0.050
98,355.00,0040,0000,0.550,0.000
98,354.75,0040,0000,0.520,-0.100
98,354.50,0040,0000,0.370,-0.060
98,354.25,0040,0000,0.350,-0.040
98,354.00,0040,0000,0.220,-0.060
98,353.75,0040,0000,0.290,0.020
98,353.50,0040,0000,0.250,0.130
98,353.25,0040,0000,0.380,0.240
98,353.00,0040,0000,0.360,0.170
98,352.75,0040,0000,0.370,0.080
98,352.50,0040,0000,0.340,0.020
98,352.25,0040,0000,0.340,0.000
98,352.00,0040,0000,0.340,0.040
98,351.75,0040,0000,0.320,0.060
98,351.50,0040,0000,0.310,0.070
98,351.25,0040,0000,0.160,-0.230
98,351.00,0040,0000,0.100,-0.330
98,350.75,0040,0000,0.000,-0.340
98,350.50,0040,0000,0.010,-0.060
98,350.25,0040,0000,-0.060,-0.030
98,350.00,0040,0000,-0.150,-0.130
98,349.75,0040,0000,-0.120,-0.040
98,349.50,0040,0000,-0.170,-0.050
98,349.25,0040,0000,-0.150,0.000
98,349.00,0040,0000,-0.120,-0.130
98,348.75,0040,0000,-0.120,-0.350
98,348.50,0040,0000,-0.070,-0.310
98,348.25,0040,0000,-0.150,-0.280
98,348.00,0040,0000,-0.070,-0.070
98,347.75,0040,0000,-0.050,-0.030
98,347.50,0040,0000,0.090,0.130
98,347.25,0040,0000,0.170,0.270
98,347.00,0040,0000,0.230,0.240
98,346.75,0040,0000,0.190,0.220
98,346.50,0040,0000,0.720,0.420
98,346.25,0040,0000,0.870,0.550
98,346.00,0040,0000,1.030,0.550
98,345.75,0040,0000,0.280,0.470
98,345.50,0040,0000,0.290,0.650
98,345.25,0040,0000,0.280,0.720
98,345.00,0040,0000,0.520,0.310
98,344.75,0040,0000,0.410,0.210
98,344.50,0040,0000,0.230,0.170
98,344.25,0040,0000,0.180,0.550
98,344.00,0040,0000,0.020,0.420
98,343.75,0040,0000,-0.010,0.370
98,343.50,0040,0000,-0.200,0.240
98,343.25,0040,0000,-0.320,0.110
98,343.00,0040,0000,-0.500,0.000
98,342.75,0040,0000,-0.410,-0.010
98,342.50,0040,0000,-0.430,-0.060
98,342.25,0040,0000,-0.450,-0.100
98,342.00,0040,0000,-0.560,-0.100
98,341.75,0040,0000,-0.470,-0.080
98,341.50,0040,0000,-0.440,-0.090
98,341.25,0040,0000,-0.370,-0.130
98,341.00,0040,0000,-0.280,-0.150
98,340.75,0040,0000,-0.330,-0.350
98,340.50,0040,0000,-0.350,-0.440
98,340.25,0040,0000,-0.370,-0.580
98,340.00,0040,0000,-0.350,-0.610
98,339.75,0040,0000,-0.490,-0.720
98,339.50,0040,0000,-0.800,-0.830
98,339.25,0040,0000,-0.910,-0.710
98,339.00,0040,0000,-0.950,-0.790
98,338.75,0040,0000,-1.030,-0.750
98,338.50,0040,0000,-1.130,-0.930
98,338.25,0040,0000,-1.440,-0.920
98,338.00,0040,0000,-1.530,-0.960
98,337.75,0040,0000,-1.650,-0.950
98,337.50,0040,0000,-1.570,-1.010
98,337.25,0040,0000,-1.580,-1.010
98,337.00,0040,0000,-1.570,-1.040
98,336.75,0040,0000,-1.550,-0.870
98,336.50,0040,0000,-1.400,-0.790
98,336.25,0040,0000,-1.270,-0.710
98,336.00,0040,0000,-1.010,-0.590
98,335.75,0040,0000,-1.050,-0.380
98,335.50,0040,0000,-0.970,-0.300
98,335.25,0040,0000,-0.790,-0.320
98,335.00,0040,0000,-0.390,-0.320
98,334.75,0040,0000,0.030,0.310
98,334.50,0040,0000,0.230,0.370
98,334.25,0040,0000,0.340,0.480
98,334.00,0040,0000,0.430,0.170
98,333.75,0040,0000,0.570,0.490
98,333.50,0040,0000,0.780,0.710
98,333.25,0040,0000,0.900,0.820
98,333.00,0040,0000,1.080,0.840
98,332.75,0040,0000,1.150,0.900
98,332.50,0040,0000,1.240,1.160
98,332.25,0040,0000,1.180,1.200
98,332.00,0040,0000,1.170,1.130
98,331.75,0040,0000,1.060,0.830
98,331.50,0040,0000,0.960,0.680
98,331.25,0040,0000,0.790,0.540
98,331.00,0040,0000,0.680,0.440
98,330.75,0040,0000,0.480,0.380
98,330.50,0040,0000,0.350,0.200
98,330.25,0040,0000,0.260,0.060
98,330.00,0040,0000,0.300,0.120
98,329.75,0040,0000,0.290,0.170
98,329.50,0040,0000,0.250,0.100
98,329.25,0040,0000,0.210,-0.020
98,329.00,0040,0000,0.190,0.000
98,328.75,0040,0000,0.220,0.130
98,328.50,0040,0000,0.250,0.100
98,328.25,0040,0000,0.390,0.090
98,328.00,0040,0000,0.370,0.040
98,327.75,0040,0000,0.390,0.060
98,327.50,0040,0000,0.690,0.100
98,327.25,0040,0000,0.660,0.080
98,327.00,0040,0000,0.530,0.120
98,326.75,0040,0000,0.130,0.130
98,326.50,0040,0000,0.080,0.370
98,326.25,0040,0000,0.030,0.330
98,326.00,0040,0000,-0.010,0.400
98,325.75,0040,0000,-0.060,0.190
98,325.50,0040,0000,-0.140,0.030
98,325.25,0040,0000,-0.200,-0.100
98,325.00,0040,0000,-0.180,-0.060
98,324.75,0040,0000,-0.030,0.080
98,324.50,0040,0000,0.040,0.080
98,324.25,0040,0000,0.070,0.000
98,324.00,0040,0000,0.050,0.020
98,323.75,0040,0000,0.150,0.420
98,323.50,0040,0000,0.210,0.430
98,323.25,0040,0000,0.270,0.510
98,323.00,0040,0000,0.260,0.170
98,322.75,0040,0000,0.440,0.170
98,322.50,0040,0000,0.460,0.000
98,322.25,0040,0000,0.410,-0.120
98,322.00,0040,0000,0.300,-0.110
98,321.75,0040,0000,0.240,-0.050
98,321.50,0040,0000,0.140,-0.080
98,321.25,0040,0000,0.100,-0.090
98,321.00,0040,0000,0.240,-0.100
98,320.75,0040,0000,0.310,-0.040
98,320.50,0040,0000,0.310,-0.220
98,320.25,0040,0000,0.240,-0.270
98,320.00,0040,0000,0.400,-0.200
98,319.75,0040,0000,0.510,-0.090
98,319.50,0040,0000,0.530,0.130
98,319.25,0040,0000,0.350,0.120
98,319.00,0040,0000,0.260,0.110
98,318.75,0040,0000,0.140,-0.240
98,318.50,0040,0000,0.150,-0.330
98,318.25,0040,0000,0.120,-0.290
98,318.00,0040,0000,0.240,-0.150
98,317.75,0040,0000,0.230,-0.170
98,317.50,0040,0000,0.250,-0.220
98,317.25,0040,0000,0.450,-0.150
98,317.00,0040,0000,0.630,-0.020
98,316.75,0040,0000,0.780,0.110
98,316.50,0040,0000,1.020,0.350
98,316.25,0040,0000,1.270,0.560
98,316.00,0040,0000,1.380,0.520
98,315.75,0040,0000,1.060,0.440
98,315.50,0040,0000,0.790,0.340
98,315.25,0040,0000,0.500,0.200
98,315.00,0040,0000,0.200,-0.100
98,314.75,0040,0000,-0.030,-0.370
98,314.50,0040,0000,-0.110,-0.370
98,314.25,0040,0000,-0.080,-0.280
98,314.00,0040,0000,-0.120,-0.250
98,313.75,0040,0000,-0.040,-0.230
98,313.50,0040,0000,-0.110,-0.360
98,313.25,0040,0000,-0.090,-0.310
98,313.00,0040,0000,-0.130,-0.270
98,312.75,0040,0000,0.060,-0.250
98,312.50,0040,0000,0.070,-0.200
98,312.25,0040,0000,0.000,-0.070
98,312.00,0040,0000,-0.240,0.030
98,311.75,0040,0000,-0.340,-0.010
98,311.50,0040,0000,-0.440,-0.090
98,311.25,0040,0000,-0.540,-0.030
98,311.00,0040,0000,-0.500,0.000
98,310.75,0040,0000,-0.550,-0.070
98,310.50,0040,0000,-0.390,0.270
98,310.25,0040,0000,-0.480,0.270
98,310.00,0040,0000,-0.400,0.270
98,309.75,0040,0000,-0.730,-0.120
98,309.50,0040,0000,-0.700,-0.170
98,309.25,0040,0000,-0.680,-0.150
98,309.00,0040,0000,-0.340,-0.190
98,308.75,0040,0000,-0.470,-0.120
98,308.50,0040,0000,-0.490,-0.300
98,308.25,0040,0000,-0.450,-0.250
98,308.00,0040,0000,-0.270,-0.240
98,307.75,0040,0000,-0.330,-0.060
98,307.50,0040,0000,-0.510,-0.190
98,307.25,0040,0000,-0.600,-0.180
98,307.00,0040,0000,-0.690,-0.160
98,306.75,0040,0000,-0.830,-0.040
98,306.50,0040,0000,-0.980,-0.060
98,306.25,0040,0000,-1.030,-0.110
98,306.00,0040,0000,-0.990,-0.180
98,305.75,0040,0000,-0.920,-0.240
98,305.50,0040,0000,-0.840,-0.270
98,305.25,0040,0000,-0.720,-0.260
98,305.00,0040,0000,-0.680,-0.190
98,304.75,0040,0000,-0.730,-0.130
98,304.50,0040,0000,-0.810,-0.070
98,304.25,0040,0000,-0.790,0.000
98,304.00,0040,0000,-0.640,0.170
98,303.75,0040,0000,-0.770,0.210
98,303.50,0040,0000,-0.720,0.110
98,303.25,0040,0000,-0.620,0.000
98,303.00,0040,0000,-0.330,0.000
98,302.75,0040,0000,-0.040,0.100
98,302.50,0040,0000,-0.030,0.060
98,302.25,0040,0000,0.060,0.030
98,302.00,0040,0000,-0.050,-0.060
98,301.75,0040,0000,0.050,-0.070
98,301.50,0040,0000,0.160,-0.100
98,301.25,0040,0000,0.300,-0.120
98,301.00,0040,0000,0.360,-0.270
98,300.75,0040,0000,0.480,-0.310
98,300.50,0040,0000,0.590,-0.320
98,300.25,0040,0000,0.670,-0.200
98,300.00,0040,0000,0.650,-0.170
98,299.75,0040,0000,0.590,-0.170
98,299.50,0040,0000,0.500,-0.130
98,299.25,0040,0000,0.360,-0.130
98,299.00,0040,0000,0.230,-0.060
98,298.75,0040,0000,0.120,-0.080
98,298.50,0040,0000,0.150,-0.060
98,298.25,0040,0000,0.260,0.000
98,298.00,0040,0000,0.330,0.090
98,297.75,0040,0000,0.230,0.150
98,297.50,0040,0000,0.130,0.120
