里程,Meters,Flags,Event,左高程(mm),右高程(mm)
98,481.00,0040,0000,1.040,0.620
98,480.75,0040,0000,1.130,0.810
98,480.50,0040,0000,1.220,1.020
98,480.25,0040,0000,1.270,1.260
98,480.00,0040,0000,1.420,1.500
98,479.75,0040,0000,1.550,1.690
98,479.50,0040,0000,1.590,1.680
98,479.25,0040,0000,1.510,1.450
98,479.00,0040,0000,1.270,1.090
98,478.75,0040,0000,0.990,0.790
98,478.50,0040,0000,0.710,0.430
98,478.25,0040,0000,0.450,0.120
98,478.00,0040,0000,0.230,-0.190
98,477.75,0040,0000,0.030,-0.340
98,477.50,0040,0000,-0.120,-0.440
98,477.25,0040,0000,-0.270,-0.420
98,477.00,0040,0000,-0.410,-0.440
98,476.75,0040,0000,-0.020,-0.340
98,476.50,0040,0000,-0.060,-0.420
98,476.25,0040,0000,0.030,-0.450
98,476.00,0040,0000,-0.320,-0.510
98,475.75,0040,0000,-0.230,-0.430
98,475.50,0040,0000,-0.230,-0.380
98,475.25,0040,0000,-0.310,-0.370
98,475.00,0040,0000,-0.420,-0.360
98,474.75,0040,0000,-0.480,-0.200
98,474.50,0040,0000,-0.490,0.000
98,474.25,0040,0000,-0.510,0.180
98,474.00,0040,0000,-0.600,0.220
98,473.75,0040,0000,-0.670,0.060
98,473.50,0040,0000,-0.600,0.030
98,473.25,0040,0000,-0.530,-0.010
98,473.00,0040,0000,-0.510,0.000
98,472.75,0040,0000,-0.700,-0.140
98,472.50,0040,0000,-0.880,-0.320
98,472.25,0040,0000,-0.980,-0.540
98,472.00,0040,0000,-1.040,-0.700
98,471.75,0040,0000,-1.140,-0.840
98,471.50,0040,0000,-1.400,-0.900
98,471.25,0040,0000,-1.620,-0.940
98,471.00,0040,0000,-1.650,-0.990
98,470.75,0040,0000,-1.620,-1.030
98,470.50,0040,0000,-1.470,-1.020
98,470.25,0040,0000,-1.410,-1.010
98,470.00,0040,0000,-1.320,-1.000
98,469.75,0040,0000,-1.300,-1.020
98,469.50,0040,0000,-1.330,-1.010
98,469.25,0040,0000,-1.360,-1.190
98,469.00,0040,0000,-1.370,-1.100
98,468.75,0040,0000,-1.290,-1.050
98,468.50,0040,0000,-1.060,-0.630
98,468.25,0040,0000,-0.800,-0.370
98,468.00,0040,0000,-0.520,0.000
98,467.75,0040,0000,-0.320,0.240
98,467.50,0040,0000,-0.180,0.500
98,467.25,0040,0000,-0.040,0.660
98,467.00,0040,0000,0.070,0.860
98,466.75,0040,0000,0.240,0.980
98,466.50,0040,0000,0.360,1.040
98,466.25,0040,0000,0.440,1.000
98,466.00,0040,0000,0.460,0.900
98,465.75,0040,0000,0.520,0.760
98,465.50,0040,0000,0.480,0.620
98,465.25,0040,0000,0.440,0.470
98,465.00,0040,0000,0.340,0.310
98,464.75,0040,0000,0.420,0.150
98,464.50,0040,0000,0.450,-0.050
98,464.25,0040,0000,0.440,-0.230
98,464.00,0040,0000,0.310,-0.420
98,463.75,0040,0000,0.200,-0.490
98,463.50,0040,0000,0.170,-0.510
98,463.25,0040,0000,0.200,-0.510
98,463.00,0040,0000,0.270,-0.510
98,462.75,0040,0000,0.340,-0.530
98,462.50,0040,0000,0.410,-0.510
98,462.25,0040,0000,0.440,-0.480
98,462.00,0040,0000,0.460,-0.470
98,461.75,0040,0000,0.490,-0.360
98,461.50,0040,0000,0.520,-0.250
98,461.25,0040,0000,0.550,-0.070
98,461.00,0040,0000,0.560,0.000
98,460.75,0040,0000,0.530,0.070
98,460.50,0040,0000,0.480,0.100
98,460.25,0040,0000,0.530,0.190
98,460.00,0040,0000,0.620,0.250
98,459.75,0040,0000,0.940,0.320
98,459.50,0040,0000,0.860,0.240
98,459.25,0040,0000,0.740,0.130
98,459.00,0040,0000,0.510,0.160
98,458.75,0040,0000,0.470,0.210
98,458.50,0040,0000,0.440,0.310
98,458.25,0040,0000,0.300,0.240
98,458.00,0040,0000,0.260,0.200
98,457.75,0040,0000,0.270,0.200
98,457.50,0040,0000,0.300,0.200
98,457.25,0040,0000,0.340,0.200
98,457.00,0040,0000,0.370,0.220
98,456.75,0040,0000,0.370,0.280
98,456.50,0040,0000,0.300,0.290
98,456.25,0040,0000,0.230,0.520
98,456.00,0040,0000,0.210,0.550
98,455.75,0040,0000,0.240,0.680
98,455.50,0040,0000,0.220,0.540
98,455.25,0040,0000,0.260,0.580
98,455.00,0040,0000,0.390,0.600
98,454.75,0040,0000,0.580,0.710
98,454.50,0040,0000,0.700,0.770
98,454.25,0040,0000,0.770,0.800
98,454.00,0040,0000,0.850,0.940
98,453.75,0040,0000,0.890,1.070
98,453.50,0040,0000,0.860,1.220
98,453.25,0040,0000,0.780,1.190
98,453.00,0040,0000,0.660,1.080
98,452.75,0040,0000,0.570,0.900
98,452.50,0040,0000,0.360,0.650
98,452.25,0040,0000,0.190,0.440
98,452.00,0040,0000,0.020,0.260
98,451.75,0040,0000,-0.020,0.120
98,451.50,0040,0000,-0.060,0.020
98,451.25,0040,0000,-0.140,-0.080
98,451.00,0040,0000,-0.290,-0.110
98,450.75,0040,0000,-0.390,-0.150
98,450.50,0040,0000,-0.440,-0.120
98,450.25,0040,0000,-0.410,-0.170
98,450.00,0040,0000,-0.380,-0.230
98,449.75,0040,0000,-0.270,-0.290
98,449.50,0040,0000,-0.190,-0.310
98,449.25,0040,0000,-0.150,-0.290
98,449.00,0040,0000,-0.190,-0.260
98,448.75,0040,0000,-0.290,-0.320
98,448.50,0040,0000,-0.230,-0.280
98,448.25,0040,0000,-0.230,-0.290
98,448.00,0040,0000,-0.020,-0.170
98,447.75,0040,0000,0.000,-0.170
98,447.50,0040,0000,0.060,-0.200
98,447.25,0040,0000,0.080,-0.270
98,447.00,0040,0000,0.140,-0.380
98,446.75,0040,0000,0.180,-0.510
98,446.50,0040,0000,0.250,-0.070
98,446.25,0040,0000,0.200,-0.130
98,446.00,0040,0000,0.150,-0.130
98,445.75,0040,0000,-0.060,-0.730
98,445.50,0040,0000,0.060,-0.620
98,445.25,0040,0000,-0.120,-0.630
98,445.00,0040,0000,-0.240,-0.620
98,444.75,0040,0000,-0.690,-0.780
98,444.50,0040,0000,-0.730,-0.820
98,444.25,0040,0000,-0.740,-0.880
98,444.00,0040,0000,-0.700,-0.950
98,443.75,0040,0000,-0.750,-1.030
98,443.50,0040,0000,-0.890,-1.100
98,443.25,0040,0000,-1.030,-1.150
98,443.00,0040,0000,-1.120,-1.170
98,442.75,0040,0000,-1.160,-1.240
98,442.50,0040,0000,-1.170,-1.260
98,442.25,0040,0000,-1.220,-1.260
98,442.00,0040,0000,-1.240,-1.200
98,441.75,0040,0000,-1.200,-1.110
98,441.50,0040,0000,-1.110,-1.090
98,441.25,0040,0000,-1.060,-1.100
98,441.00,0040,0000,-0.990,-1.160
98,440.75,0040,0000,-0.880,-0.700
98,440.50,0040,0000,-0.730,-0.550
98,440.25,0040,0000,-0.680,-0.270
98,440.00,0040,0000,-0.700,-0.470
98,439.75,0040,0000,-0.720,-0.310
98,439.50,0040,0000,-0.700,-0.260
98,439.25,0040,0000,-0.620,-0.150
98,439.00,0040,0000,-0.490,0.000
98,438.75,0040,0000,-0.340,0.170
98,438.50,0040,0000,-0.270,0.270
98,438.25,0040,0000,-0.370,0.270
98,438.00,0040,0000,-0.350,0.300
98,437.75,0040,0000,-0.310,0.370
98,437.50,0040,0000,-0.120,0.520
98,437.25,0040,0000,-0.060,0.700
98,437.00,0040,0000,0.010,0.780
98,436.75,0040,0000,0.050,0.840
98,436.50,0040,0000,0.240,0.800
98,436.25,0040,0000,0.460,0.750
98,436.00,0040,0000,0.640,0.650
98,435.75,0040,0000,0.310,0.550
98,435.50,0040,0000,0.220,0.530
98,435.25,0040,0000,0.270,0.510
98,435.00,0040,0000,0.630,0.550
98,434.75,0040,0000,0.590,0.440
98,434.50,0040,0000,0.440,0.510
98,434.25,0040,0000,0.310,0.390
98,434.00,0040,0000,0.240,0.340
98,433.75,0040,0000,0.270,0.170
98,433.50,0040,0000,0.050,0.110
98,433.25,0040,0000,0.000,0.100
98,433.00,0040,0000,-0.050,0.050
98,432.75,0040,0000,0.140,0.100
98,432.50,0040,0000,0.160,0.110
98,432.25,0040,0000,0.130,0.120
98,432.00,0040,0000,0.130,0.110
98,431.75,0040,0000,0.200,0.090
98,431.50,0040,0000,0.250,0.090
98,431.25,0040,0000,0.370,0.080
98,431.00,0040,0000,0.400,0.110
98,430.75,0040,0000,0.540,0.090
98,430.50,0040,0000,0.580,0.110
98,430.25,0040,0000,0.600,0.130
98,430.00,0040,0000,0.580,0.180
98,429.75,0040,0000,0.520,0.240
98,429.50,0040,0000,0.540,0.270
98,429.25,0040,0000,0.490,0.300
98,429.00,0040,0000,0.510,0.130
98,428.75,0040,0000,0.500,-0.230
98,428.50,0040,0000,0.460,-0.370
98,428.25,0040,0000,0.460,-0.330
98,428.00,0040,0000,0.440,-0.060
98,427.75,0040,0000,0.280,-0.050
98,427.50,0040,0000,0.000,-0.030
98,427.25,0040,0000,-0.220,0.000
98,427.00,0040,0000,-0.340,-0.010
98,426.75,0040,0000,-0.330,-0.100
98,426.50,0040,0000,-0.370,-0.250
98,426.25,0040,0000,0.030,-0.200
98,426.00,0040,0000,0.110,-0.160
98,425.75,0040,0000,0.250,-0.040
98,425.50,0040,0000,0.050,0.000
98,425.25,0040,0000,0.170,0.110
98,425.00,0040,0000,0.320,0.750
98,424.75,0040,0000,0.370,0.890
98,424.50,0040,0000,0.470,0.960
98,424.25,0040,0000,0.440,0.370
98,424.00,0040,0000,0.440,0.220
98,423.75,0040,0000,0.340,0.000
98,423.50,0040,0000,0.250,0.000
98,423.25,0040,0000,0.240,0.010
98,423.00,0040,0000,0.220,0.090
98,422.75,0040,0000,0.310,0.030
98,422.50,0040,0000,0.200,-0.130
98,422.25,0040,0000,0.030,-0.110
98,422.00,0040,0000,-0.100,-0.140
98,421.75,0040,0000,-0.090,-0.070
98,421.50,0040,0000,0.110,-0.110
98,421.25,0040,0000,0.220,-0.010
98,421.00,0040,0000,0.270,0.160
98,420.75,0040,0000,0.160,0.280
98,420.50,0040,0000,-0.020,0.300
98,420.25,0040,0000,-0.190,0.240
98,420.00,0040,0000,-0.170,0.060
98,419.75,0040,0000,0.120,0.000
98,419.50,0040,0000,0.460,0.000
98,419.25,0040,0000,0.720,0.200
98,419.00,0040,0000,0.640,0.450
98,418.75,0040,0000,0.580,0.680
98,418.50,0040,0000,0.490,0.750
98,418.25,0040,0000,0.630,0.750
98,418.00,0040,0000,0.960,0.750
98,417.75,0040,0000,1.130,0.800
98,417.50,0040,0000,1.320,0.820
98,417.25,0040,0000,1.060,0.770
98,417.00,0040,0000,0.990,0.760
98,416.75,0040,0000,0.850,0.750
98,416.50,0040,0000,0.810,0.710
98,416.25,0040,0000,0.780,0.610
98,416.00,0040,0000,0.740,0.490
98,415.75,0040,0000,0.670,0.410
98,415.50,0040,0000,0.450,0.200
98,415.25,0040,0000,0.180,-0.020
98,415.00,0040,0000,0.030,-0.150
98,414.75,0040,0000,-0.020,-0.210
98,414.50,0040,0000,0.020,-0.170
98,414.25,0040,0000,0.090,-0.140
98,414.00,0040,0000,0.150,-0.040
98,413.75,0040,0000,0.240,-0.020
98,413.50,0040,0000,0.130,-0.080
98,413.25,0040,0000,-0.020,-0.240
98,413.00,0040,0000,-0.280,-0.330
98,412.75,0040,0000,-0.410,-0.370
98,412.50,0040,0000,-0.510,-0.310
98,412.25,0040,0000,-0.600,-0.270
98,412.00,0040,0000,-0.670,-0.230
98,411.75,0040,0000,-0.730,-0.300
98,411.50,0040,0000,-0.770,-0.370
98,411.25,0040,0000,-0.840,-0.510
98,411.00,0040,0000,-0.880,-0.480
98,410.75,0040,0000,-0.960,-0.550
98,410.50,0040,0000,-0.960,-0.720
98,410.25,0040,0000,-1.020,-0.840
98,410.00,0040,0000,-1.210,-0.950
98,409.75,0040,0000,-1.480,-1.140
98,409.50,0040,0000,-1.640,-1.220
98,409.25,0040,0000,-1.550,-1.190
98,409.00,0040,0000,-1.450,-0.960
98,408.75,0040,0000,-1.390,-0.900
98,408.50,0040,0000,-1.370,-0.890
98,408.25,0040,0000,-1.300,-0.820
98,408.00,0040,0000,-1.200,-0.720
98,407.75,0040,0000,-1.110,-0.560
98,407.50,0040,0000,-1.020,-0.460
98,407.25,0040,0000,-0.930,-0.370
98,407.00,0040,0000,-0.820,-0.460
98,406.75,0040,0000,-0.690,-0.510
98,406.50,0040,0000,-0.600,-0.630
98,406.25,0040,0000,-0.400,-0.540
98,406.00,0040,0000,-0.270,-0.480
98,405.75,0040,0000,-0.250,-0.440
98,405.50,0040,0000,-0.340,-0.420
98,405.25,0040,0000,-0.400,-0.290
98,405.00,0040,0000,-0.320,-0.160
98,404.75,0040,0000,-0.200,-0.090
98,404.50,0040,0000,-0.100,-0.060
98,404.25,0040,0000,-0.080,-0.060
98,404.00,0040,0000,-0.100,-0.100
98,403.75,0040,0000,-0.140,-0.130
98,403.50,0040,0000,-0.160,-0.100
98,403.25,0040,0000,-0.060,0.060
98,403.00,0040,0000,0.040,0.200
98,402.75,0040,0000,0.160,0.240
98,402.50,0040,0000,0.210,0.300
98,402.25,0040,0000,0.180,0.340
98,402.00,0040,0000,0.190,0.410
98,401.75,0040,0000,0.170,0.360
98,401.50,0040,0000,0.220,0.300
98,401.25,0040,0000,0.390,0.680
98,401.00,0040,0000,0.450,0.640
98,400.75,0040,0000,0.530,0.590
98,400.50,0040,0000,0.450,0.140
98,400.25,0040,0000,0.440,0.100
98,400.00,0040,0000,0.350,0.060
98,399.75,0040,0000,0.240,0.010
98,399.50,0040,0000,0.180,0.000
98,399.25,0040,0000,0.220,-0.010
98,399.00,0040,0000,0.290,0.010
98,398.75,0040,0000,0.340,-0.030
98,398.50,0040,0000,0.370,-0.060
98,398.25,0040,0000,0.450,-0.100
98,398.00,0040,0000,0.470,-0.070
98,397.75,0040,0000,0.400,-0.020
98,397.50,0040,0000,0.360,0.030
98,397.25,0040,0000,0.350,0.130
98,397.00,0040,0000,0.410,0.170
98,396.75,0040,0000,0.330,0.060
98,396.50,0040,0000,0.010,0.060
98,396.25,0040,0000,0.130,0.210
98,396.00,0040,0000,0.170,0.540
98,395.75,0040,0000,0.450,0.640
98,395.50,0040,0000,0.280,0.570
98,395.25,0040,0000,0.290,0.440
98,395.00,0040,0000,0.290,0.370
98,394.75,0040,0000,0.340,0.370
98,394.50,0040,0000,0.340,0.370
98,394.25,0040,0000,0.440,0.630
98,394.00,0040,0000,0.510,0.680
98,393.75,0040,0000,0.720,0.770
98,393.50,0040,0000,0.820,0.650
98,393.25,0040,0000,0.880,0.750
98,393.00,0040,0000,0.790,0.750
98,392.75,0040,0000,0.670,0.650
98,392.50,0040,0000,0.550,0.490
98,392.25,0040,0000,0.480,0.390
98,392.00,0040,0000,0.480,0.390
98,391.75,0040,0000,0.420,0.310
98,391.50,0040,0000,0.400,0.340
98,391.25,0040,0000,0.300,0.310
98,391.00,0040,0000,0.350,0.360
98,390.75,0040,0000,0.350,0.310
98,390.50,0040,0000,0.320,0.290
98,390.25,0040,0000,0.190,0.260
98,390.00,0040,0000,0.070,0.180
98,389.75,0040,0000,0.050,0.100
98,389.50,0040,0000,0.020,0.000
98,389.25,0040,0000,0.030,-0.030
98,389.00,0040,0000,-0.020,-0.080
98,388.75,0040,0000,-0.070,-0.080
98,388.50,0040,0000,-0.120,-0.050
98,388.25,0040,0000,-0.040,0.050
98,388.00,0040,0000,0.030,0.220
98,387.75,0040,0000,0.030,0.230
98,387.50,0040,0000,0.030,0.210
98,387.25,0040,0000,-0.010,0.180
98,387.00,0040,0000,0.010,0.200
98,386.75,0040,0000,0.170,0.220
98,386.50,0040,0000,0.170,0.020
98,386.25,0040,0000,0.200,0.080
98,386.00,0040,0000,0.090,0.100
98,385.75,0040,0000,0.170,0.340
98,385.50,0040,0000,0.250,0.350
98,385.25,0040,0000,0.220,0.230
98,385.00,0040,0000,0.280,0.180
98,384.75,0040,0000,0.310,0.240
98,384.50,0040,0000,0.380,0.340
98,384.25,0040,0000,0.310,0.340
98,384.00,0040,0000,0.360,0.260
98,383.75,0040,0000,0.300,0.180
98,383.50,0040,0000,0.330,0.130
98,383.25,0040,0000,0.140,0.010
98,383.00,0040,0000,0.100,-0.030
98,382.75,0040,0000,0.000,-0.130
98,382.50,0040,0000,0.030,-0.070
98,382.25,0040,0000,0.060,-0.040
98,382.00,0040,0000,0.110,-0.010
98,381.75,0040,0000,0.030,-0.080
98,381.50,0040,0000,-0.050,-0.120
98,381.25,0040,0000,-0.100,-0.140
98,381.00,0040,0000,-0.060,-0.110
98,380.75,0040,0000,-0.090,-0.120
98,380.50,0040,0000,-0.120,-0.370
98,380.25,0040,0000,-0.120,-0.480
98,380.00,0040,0000,-0.020,-0.570
98,379.75,0040,0000,0.100,-0.370
98,379.50,0040,0000,0.160,-0.330
98,379.25,0040,0000,0.080,-0.270
98,379.00,0040,0000,-0.050,-0.270
98,378.75,0040,0000,-0.200,-0.290
98,378.50,0040,0000,-0.290,-0.340
98,378.25,0040,0000,-0.310,-0.390
98,378.00,0040,0000,-0.420,-0.560
98,377.75,0040,0000,-0.460,-0.720
98,377.50,0040,0000,-0.640,-0.900
98,377.25,0040,0000,-0.720,-0.970
98,377.00,0040,0000,-0.800,-0.940
98,376.75,0040,0000,-0.880,-0.890
98,376.50,0040,0000,-0.940,-0.830
98,376.25,0040,0000,-1.060,-0.840
98,376.00,0040,0000,-1.090,-0.850
98,375.75,0040,0000,-1.160,-0.840
98,375.50,0040,0000,-1.190,-0.800
98,375.25,0040,0000,-1.140,-0.650
98,375.00,0040,0000,-1.060,-0.570
98,374.75,0040,0000,-0.930,-0.460
98,374.50,0040,0000,-0.820,-0.480
98,374.25,0040,0000,-0.880,-0.810
98,374.00,0040,0000,-0.890,-0.790
98,373.75,0040,0000,-0.870,-0.690
98,373.50,0040,0000,-0.750,-0.240
98,373.25,0040,0000,-0.600,-0.110
98,373.00,0040,0000,-0.480,-0.060
98,372.75,0040,0000,-0.200,0.000
98,372.50,0040,0000,-0.040,0.020
98,372.25,0040,0000,0.070,0.060
98,372.00,0040,0000,0.140,0.060
98,371.75,0040,0000,0.090,0.050
98,371.50,0040,0000,0.060,0.030
98,371.25,0040,0000,-0.040,0.120
98,371.00,0040,0000,-0.040,0.200
98,370.75,0040,0000,-0.100,0.300
98,370.50,0040,0000,-0.200,0.230
98,370.25,0040,0000,-0.270,0.210
98,370.00,0040,0000,-0.290,0.200
98,369.75,0040,0000,-0.200,0.240
98,369.50,0040,0000,-0.110,0.280
98,369.25,0040,0000,-0.120,0.220
98,369.00,0040,0000,-0.200,0.180
98,368.75,0040,0000,-0.270,0.060
98,368.50,0040,0000,-0.140,0.290
98,368.25,0040,0000,-0.030,0.310
98,368.00,0040,0000,0.020,0.330
98,367.75,0040,0000,-0.060,0.120
98,367.50,0040,0000,-0.050,0.120
98,367.25,0040,0000,0.020,0.140
98,367.00,0040,0000,0.170,0.190
98,366.75,0040,0000,0.240,0.200
98,366.50,0040,0000,0.250,0.140
98,366.25,0040,0000,0.350,0.050
98,366.00,0040,0000,0.370,0.010
98,365.75,0040,0000,0.440,0.080
98,365.50,0040,0000,0.280,0.100
98,365.25,0040,0000,0.250,0.180
98,365.00,0040,0000,0.220,0.240
98,364.75,0040,0000,0.310,0.370
98,364.50,0040,0000,0.410,0.410
98,364.25,0040,0000,0.410,0.420
98,364.00,0040,0000,0.390,0.430
98,363.75,0040,0000,0.330,0.390
98,363.50,0040,0000,0.380,0.310
98,363.25,0040,0000,0.420,0.160
98,363.00,0040,0000,0.460,0.060
98,362.75,0040,0000,0.420,0.030
98,362.50,0040,0000,0.370,0.130
98,362.25,0040,0000,0.390,0.200
98,362.00,0040,0000,0.510,0.240
98,361.75,0040,0000,0.610,0.180
98,361.50,0040,0000,0.650,0.090
98,361.25,0040,0000,0.590,-0.060
98,361.00,0040,0000,0.580,-0.100
98,360.75,0040,0000,0.500,-0.120
98,360.50,0040,0000,0.440,-0.070
98,360.25,0040,0000,0.330,-0.310
98,360.00,0040,0000,0.310,-0.310
98,359.75,0040,0000,0.260,-0.270
98,359.50,0040,0000,0.310,0.020
98,359.25,0040,0000,0.240,0.080
98,359.00,0040,0000,0.250,0.100
98,358.75,0040,0000,0.230,0.080
98,358.50,0040,0000,0.310,0.060
98,358.25,0040,0000,0.380,0.070
98,358.00,0040,0000,0.450,0.100
98,357.75,0040,0000,0.450,0.150
98,357.50,0040,0000,0.400,0.140
98,357.25,0040,0000,0.250,0.090
98,357.00,0040,0000,0.170,0.050
98,356.75,0040,0000,0.100,0.040
98,356.50,0040,0000,0.100,0.070
98,356.25,0040,0000,0.130,0.110
98,356.00,0040,0000,0.120,0.100
98,355.75,0040,0000,0.240,0.480
98,355.50,0040,0000,0.190,0.390
98,355.25,0040,0000,0.120,0.330
98,355.00,0040,0000,0.020,-0.070
98,354.75,0040,0000,0.040,-0.060
98,354.50,0040,0000,0.090,-0.060
98,354.25,0040,0000,0.130,-0.070
98,354.00,0040,0000,0.160,-0.120
98,353.75,0040,0000,0.170,-0.120
98,353.50,0040,0000,0.170,-0.130
98,353.25,0040,0000,0.100,-0.060
98,353.00,0040,0000,0.100,0.000
98,352.75,0040,0000,0.180,0.130
98,352.50,0040,0000,0.410,0.280
98,352.25,0040,0000,0.570,0.250
98,352.00,0040,0000,0.660,0.250
98,351.75,0040,0000,0.680,0.250
98,351.50,0040,0000,0.750,0.340
98,351.25,0040,0000,0.790,0.380
98,351.00,0040,0000,0.750,0.440
98,350.75,0040,0000,0.750,0.620
98,350.50,0040,0000,0.620,0.650
98,350.25,0040,0000,0.520,0.690
98,350.00,0040,0000,0.420,0.610
98,349.75,0040,0000,0.370,0.510
98,349.50,0040,0000,0.240,0.340
98,349.25,0040,0000,0.060,0.240
98,349.00,0040,0000,0.010,0.220
98,348.75,0040,0000,-0.110,0.240
98,348.50,0040,0000,-0.270,0.130
98,348.25,0040,0000,-0.580,0.050
98,348.00,0040,0000,-0.700,-0.110
98,347.75,0040,0000,-0.740,-0.170
98,347.50,0040,0000,-0.680,-0.230
98,347.25,0040,0000,-0.670,-0.270
98,347.00,0040,0000,-0.650,-0.310
98,346.75,0040,0000,-0.600,-0.260
98,346.50,0040,0000,-0.520,-0.240
98,346.25,0040,0000,-0.470,-0.300
98,346.00,0040,0000,-0.510,-0.490
98,345.75,0040,0000,-0.770,-0.710
98,345.50,0040,0000,-0.930,-0.890
98,345.25,0040,0000,-0.980,-0.990
98,345.00,0040,0000,-0.920,-1.000
98,344.75,0040,0000,-1.000,-0.970
98,344.50,0040,0000,-1.100,-0.960
98,344.25,0040,0000,-1.200,-0.980
98,344.00,0040,0000,-1.300,-1.100
98,343.75,0040,0000,-1.510,-1.110
98,343.50,0040,0000,-1.590,-1.070
98,343.25,0040,0000,-1.650,-0.960
98,343.00,0040,0000,-1.550,-0.890
98,342.75,0040,0000,-1.560,-0.870
98,342.50,0040,0000,-1.580,-0.910
98,342.25,0040,0000,-1.560,-0.940
98,342.00,0040,0000,-1.510,-0.810
98,341.75,0040,0000,-1.410,-0.640
98,341.50,0040,0000,-1.240,-0.480
98,341.25,0040,0000,-1.180,-0.720
98,341.00,0040,0000,-0.990,-0.680
98,340.75,0040,0000,-0.860,-0.660
98,340.50,0040,0000,-0.590,-0.270
98,340.25,0040,0000,-0.440,-0.270
98,340.00,0040,0000,-0.130,-0.150
98,339.75,0040,0000,0.080,-0.110
98,339.50,0040,0000,0.270,0.060
98,339.25,0040,0000,0.280,0.220
98,339.00,0040,0000,0.430,0.420
98,338.75,0040,0000,0.670,0.630
98,338.50,0040,0000,0.960,0.790
98,338.25,0040,0000,1.120,0.820
98,338.00,0040,0000,1.210,0.770
98,337.75,0040,0000,1.030,0.620
98,337.50,0040,0000,1.020,0.590
98,337.25,0040,0000,1.030,0.670
98,337.00,0040,0000,1.100,0.740
98,336.75,0040,0000,1.020,0.760
98,336.50,0040,0000,0.890,0.600
98,336.25,0040,0000,0.720,0.540
98,336.00,0040,0000,0.580,0.480
98,335.75,0040,0000,0.450,0.510
98,335.50,0040,0000,0.490,0.500
98,335.25,0040,0000,0.430,0.440
98,335.00,0040,0000,0.370,0.360
98,334.75,0040,0000,0.270,0.240
98,334.50,0040,0000,0.320,0.180
98,334.25,0040,0000,0.340,0.200
98,334.00,0040,0000,0.330,0.270
98,333.75,0040,0000,0.100,0.190
98,333.50,0040,0000,0.130,0.100
98,333.25,0040,0000,0.130,0.030
98,333.00,0040,0000,0.310,0.060
98,332.75,0040,0000,0.200,0.100
98,332.50,0040,0000,0.050,0.160
98,332.25,0040,0000,-0.070,0.310
98,332.00,0040,0000,-0.120,0.390
98,331.75,0040,0000,-0.010,0.480
98,331.50,0040,0000,0.030,0.410
98,331.25,0040,0000,0.000,0.410
98,331.00,0040,0000,-0.030,0.320
98,330.75,0040,0000,-0.090,0.260
98,330.50,0040,0000,-0.090,0.230
98,330.25,0040,0000,-0.100,0.270
98,330.00,0040,0000,0.430,0.390
98,329.75,0040,0000,0.580,0.420
98,329.50,0040,0000,0.640,0.410
98,329.25,0040,0000,0.170,0.290
98,329.00,0040,0000,0.110,0.170
98,328.75,0040,0000,0.140,0.140
98,328.50,0040,0000,0.170,0.090
98,328.25,0040,0000,0.280,0.120
98,328.00,0040,0000,0.330,0.060
98,327.75,0040,0000,0.350,0.060
98,327.50,0040,0000,0.290,0.060
98,327.25,0040,0000,0.190,0.070
98,327.00,0040,0000,0.130,0.130
98,326.75,0040,0000,0.030,0.130
98,326.50,0040,0000,0.060,0.070
98,326.25,0040,0000,0.100,-0.030
98,326.00,0040,0000,0.170,-0.140
98,325.75,0040,0000,0.230,-0.170
98,325.50,0040,0000,0.290,-0.150
98,325.25,0040,0000,0.430,-0.050
98,325.00,0040,0000,0.510,-0.030
98,324.75,0040,0000,0.440,0.000
98,324.50,0040,0000,0.350,-0.020
98,324.25,0040,0000,0.220,-0.060
98,324.00,0040,0000,0.260,-0.100
98,323.75,0040,0000,0.340,-0.200
98,323.50,0040,0000,0.360,-0.270
98,323.25,0040,0000,0.390,-0.270
98,323.00,0040,0000,0.250,-0.260
98,322.75,0040,0000,0.310,-0.140
98,322.50,0040,0000,0.420,-0.110
98,322.25,0040,0000,0.780,0.090
98,322.00,0040,0000,0.980,0.210
98,321.75,0040,0000,1.260,0.450
98,321.50,0040,0000,1.340,0.490
98,321.25,0040,0000,1.300,0.480
98,321.00,0040,0000,0.980,0.240
98,320.75,0040,0000,0.540,0.000
98,320.50,0040,0000,0.230,-0.140
98,320.25,0040,0000,-0.190,-0.360
98,320.00,0040,0000,-0.370,-0.560
98,319.75,0040,0000,-0.130,-0.550
98,319.50,0040,0000,0.010,-0.450
98,319.25,0040,0000,0.080,-0.320
98,319.00,0040,0000,-0.220,-0.370
98,318.75,0040,0000,-0.220,-0.360
98,318.50,0040,0000,-0.060,-0.230
98,318.25,0040,0000,0.040,-0.200
98,318.00,0040,0000,0.120,-0.270
98,317.75,0040,0000,0.010,-0.240
98,317.50,0040,0000,-0.120,-0.080
98,317.25,0040,0000,-0.230,0.150
98,317.00,0040,0000,-0.270,0.180
98,316.75,0040,0000,-0.270,0.030
98,316.50,0040,0000,-0.350,-0.130
98,316.25,0040,0000,-0.430,-0.270
98,316.00,0040,0000,-0.550,-0.300
98,315.75,0040,0000,-0.580,-0.290
98,315.50,0040,0000,-0.650,-0.320
98,315.25,0040,0000,-0.720,-0.270
98,315.00,0040,0000,-0.720,-0.230
98,314.75,0040,0000,-0.750,-0.170
98,314.50,0040,0000,-0.580,-0.230
98,314.25,0040,0000,-0.480,-0.220
98,314.00,0040,0000,-0.220,-0.090
98,313.75,0040,0000,-0.160,0.040
